Date,Time,Flow Rate,Flow Rate,accuracy
11/05/2020,12:40:54,117.618668,117.618668,0.10%
11/05/2020,12:40:55,117.618668,117.618668,0.10%
11/05/2020,12:40:56,117.618668,117.618668,0.10%
11/05/2020,12:40:57,117.549095,117.549095,0.10%
11/05/2020,12:40:58,117.618668,117.618668,0.10%
11/05/2020,12:40:59,117.618668,117.618668,0.10%
11/05/2020,12:41:00,117.549095,117.549095,0.10%
11/05/2020,12:41:01,117.618668,117.618668,0.10%
11/05/2020,12:41:02,117.618668,117.618668,0.10%
11/05/2020,12:41:03,117.618668,117.618668,0.10%
11/05/2020,12:41:04,117.618668,117.618668,0.10%
11/05/2020,12:41:05,117.618668,117.618668,0.10%
11/05/2020,12:41:06,117.618668,117.618668,0.10%
11/05/2020,12:41:07,117.618668,117.618668,0.10%
11/05/2020,12:41:08,117.618668,117.618668,0.10%
11/05/2020,12:41:09,117.549095,117.549095,0.10%
11/05/2020,12:41:10,117.618668,117.618668,0.10%
11/05/2020,12:41:11,117.549095,117.549095,0.10%
11/05/2020,12:41:12,117.618668,117.618668,0.10%
11/05/2020,12:41:13,117.618668,117.618668,0.10%
11/05/2020,12:41:14,117.618668,117.618668,0.10%
11/05/2020,12:41:15,117.549095,117.549095,0.10%
11/05/2020,12:41:16,117.549095,117.549095,0.10%
11/05/2020,12:41:17,117.549095,117.549095,0.10%
11/05/2020,12:41:18,117.549095,117.549095,0.10%
11/05/2020,12:41:19,117.549095,117.549095,0.10%
11/05/2020,12:41:20,117.618668,117.618668,0.10%
11/05/2020,12:41:21,117.618668,117.618668,0.10%
11/05/2020,12:41:22,117.618668,117.618668,0.10%
11/05/2020,12:41:23,117.618668,117.618668,0.10%
11/05/2020,12:41:24,117.618668,117.618668,0.10%
11/05/2020,12:41:25,117.549095,117.549095,0.10%
11/05/2020,12:41:26,117.549095,117.549095,0.10%
11/05/2020,12:41:27,117.549095,117.549095,0.10%
11/05/2020,12:41:28,117.549095,117.549095,0.10%
11/05/2020,12:41:29,117.47953,117.47953,0.10%
11/05/2020,12:41:30,117.549095,117.549095,0.10%
11/05/2020,12:41:31,117.618668,117.618668,0.10%
11/05/2020,12:41:32,117.549095,117.549095,0.10%
11/05/2020,12:41:33,117.549095,117.549095,0.10%
11/05/2020,12:41:34,117.549095,117.549095,0.10%
11/05/2020,12:41:35,117.549095,117.549095,0.10%
11/05/2020,12:41:36,117.47953,117.47953,0.10%
11/05/2020,12:41:37,117.47953,117.47953,0.10%
11/05/2020,12:41:38,117.549095,117.549095,0.10%
11/05/2020,12:41:39,117.549095,117.549095,0.10%
11/05/2020,12:41:40,117.549095,117.549095,0.10%
11/05/2020,12:41:41,117.549095,117.549095,0.10%
11/05/2020,12:41:42,117.549095,117.549095,0.10%
11/05/2020,12:41:43,117.47953,117.47953,0.10%
11/05/2020,12:41:44,117.549095,117.549095,0.10%
11/05/2020,12:41:45,117.549095,117.549095,0.10%
11/05/2020,12:41:46,117.549095,117.549095,0.10%
11/05/2020,12:41:47,117.47953,117.47953,0.10%
11/05/2020,12:41:48,117.549095,117.549095,0.10%
11/05/2020,12:41:49,117.549095,117.549095,0.10%
11/05/2020,12:41:50,117.549095,117.549095,0.10%
11/05/2020,12:41:51,117.549095,117.549095,0.10%
11/05/2020,12:41:52,117.549095,117.549095,0.10%
11/05/2020,12:41:53,117.47953,117.47953,0.10%
11/05/2020,12:41:54,117.47953,117.47953,0.10%
11/05/2020,12:41:55,117.47953,117.47953,0.10%
11/05/2020,12:41:56,117.131668,117.131668,0.10%
11/05/2020,12:41:57,117.47953,117.47953,0.10%
11/05/2020,12:41:58,117.47953,117.47953,0.10%
11/05/2020,12:41:59,117.47953,117.47953,0.10%
11/05/2020,12:42:00,117.47953,117.47953,0.10%
11/05/2020,12:42:01,117.47953,117.47953,0.10%
11/05/2020,12:42:02,117.47953,117.47953,0.10%
11/05/2020,12:42:03,117.47953,117.47953,0.10%
11/05/2020,12:42:04,117.47953,117.47953,0.10%
11/05/2020,12:42:05,117.47953,117.47953,0.10%
11/05/2020,12:42:06,117.47953,117.47953,0.10%
11/05/2020,12:42:07,117.47953,117.47953,0.10%
11/05/2020,12:42:08,117.47953,117.47953,0.10%
11/05/2020,12:42:09,117.47953,117.47953,0.10%
11/05/2020,12:42:10,117.47953,117.47953,0.10%
11/05/2020,12:42:11,117.47953,117.47953,0.10%
11/05/2020,12:42:12,117.47953,117.47953,0.10%
11/05/2020,12:42:13,117.47953,117.47953,0.10%
11/05/2020,12:42:14,117.47953,117.47953,0.10%
11/05/2020,12:42:15,117.47953,117.47953,0.10%
11/05/2020,12:42:16,117.47953,117.47953,0.10%
11/05/2020,12:42:17,117.47953,117.47953,0.10%
11/05/2020,12:42:18,117.47953,117.47953,0.10%
11/05/2020,12:42:19,117.409958,117.409958,0.10%
11/05/2020,12:42:20,117.409958,117.409958,0.10%
11/05/2020,12:42:21,117.409958,117.409958,0.10%
11/05/2020,12:42:22,117.409958,117.409958,0.10%
11/05/2020,12:42:23,117.47953,117.47953,0.10%
11/05/2020,12:42:24,117.47953,117.47953,0.10%
11/05/2020,12:42:25,117.47953,117.47953,0.10%
11/05/2020,12:42:26,117.47953,117.47953,0.10%
11/05/2020,12:42:27,117.47953,117.47953,0.10%
11/05/2020,12:42:28,117.409958,117.409958,0.10%
11/05/2020,12:42:29,117.409958,117.409958,0.10%
11/05/2020,12:42:30,117.409958,117.409958,0.10%
11/05/2020,12:42:31,117.409958,117.409958,0.10%
11/05/2020,12:42:32,117.409958,117.409958,0.10%
11/05/2020,12:42:33,117.409958,117.409958,0.10%
11/05/2020,12:42:34,117.47953,117.47953,0.10%
11/05/2020,12:42:35,117.47953,117.47953,0.10%
11/05/2020,12:42:36,117.409958,117.409958,0.10%
11/05/2020,12:42:37,117.409958,117.409958,0.10%
11/05/2020,12:42:38,117.409958,117.409958,0.10%
11/05/2020,12:42:39,117.409958,117.409958,0.10%
11/05/2020,12:42:40,117.409958,117.409958,0.10%
11/05/2020,12:42:41,117.47953,117.47953,0.10%
11/05/2020,12:42:42,117.409958,117.409958,0.10%
11/05/2020,12:42:43,117.409958,117.409958,0.10%
11/05/2020,12:42:44,117.409958,117.409958,0.10%
11/05/2020,12:42:45,117.409958,117.409958,0.10%
11/05/2020,12:42:46,117.409958,117.409958,0.10%
11/05/2020,12:42:47,117.409958,117.409958,0.10%
11/05/2020,12:42:48,117.409958,117.409958,0.10%
11/05/2020,12:42:49,117.409958,117.409958,0.10%
11/05/2020,12:42:50,117.409958,117.409958,0.10%
11/05/2020,12:42:51,117.340385,117.340385,0.10%
11/05/2020,12:42:52,117.340385,117.340385,0.10%
11/05/2020,12:42:53,117.340385,117.340385,0.10%
11/05/2020,12:42:54,117.340385,117.340385,0.10%
11/05/2020,12:42:55,117.340385,117.340385,0.10%
11/05/2020,12:42:56,117.340385,117.340385,0.10%
11/05/2020,12:42:57,117.340385,117.340385,0.10%
11/05/2020,12:42:58,117.340385,117.340385,0.10%
11/05/2020,12:42:59,117.340385,117.340385,0.10%
11/05/2020,12:43:00,117.340385,117.340385,0.10%
11/05/2020,12:43:01,117.340385,117.340385,0.10%
11/05/2020,12:43:02,117.340385,117.340385,0.10%
11/05/2020,12:43:03,117.270813,117.270813,0.10%
11/05/2020,12:43:04,117.340385,117.340385,0.10%
11/05/2020,12:43:05,117.340385,117.340385,0.10%
11/05/2020,12:43:06,117.340385,117.340385,0.10%
11/05/2020,12:43:07,117.340385,117.340385,0.10%
11/05/2020,12:43:08,117.270813,117.270813,0.10%
11/05/2020,12:43:09,117.270813,117.270813,0.10%
11/05/2020,12:43:10,117.270813,117.270813,0.10%
11/05/2020,12:43:11,117.340385,117.340385,0.10%
11/05/2020,12:43:12,117.340385,117.340385,0.10%
11/05/2020,12:43:13,117.340385,117.340385,0.10%
11/05/2020,12:43:14,117.340385,117.340385,0.10%
11/05/2020,12:43:15,117.270813,117.270813,0.10%
11/05/2020,12:43:16,117.270813,117.270813,0.10%
11/05/2020,12:43:17,117.340385,117.340385,0.10%
11/05/2020,12:43:18,117.340385,117.340385,0.10%
11/05/2020,12:43:19,117.340385,117.340385,0.10%
11/05/2020,12:43:20,117.270813,117.270813,0.10%
11/05/2020,12:43:21,117.270813,117.270813,0.10%
11/05/2020,12:43:22,117.270813,117.270813,0.10%
11/05/2020,12:43:23,117.340385,117.340385,0.10%
11/05/2020,12:43:24,117.340385,117.340385,0.10%
11/05/2020,12:43:25,117.270813,117.270813,0.10%
11/05/2020,12:43:26,117.270813,117.270813,0.10%
11/05/2020,12:43:27,117.270813,117.270813,0.10%
11/05/2020,12:43:28,117.340385,117.340385,0.10%
11/05/2020,12:43:29,117.340385,117.340385,0.10%
11/05/2020,12:43:30,117.340385,117.340385,0.10%
11/05/2020,12:43:31,117.270813,117.270813,0.10%
11/05/2020,12:43:32,117.270813,117.270813,0.10%
11/05/2020,12:43:33,117.340385,117.340385,0.10%
11/05/2020,12:43:34,117.340385,117.340385,0.10%
11/05/2020,12:43:35,117.340385,117.340385,0.10%
11/05/2020,12:43:36,117.340385,117.340385,0.10%
11/05/2020,12:43:37,117.270813,117.270813,0.10%
11/05/2020,12:43:38,117.340385,117.340385,0.10%
11/05/2020,12:43:39,117.340385,117.340385,0.10%
11/05/2020,12:43:40,117.340385,117.340385,0.10%
11/05/2020,12:43:41,117.340385,117.340385,0.10%
11/05/2020,12:43:42,117.270813,117.270813,0.10%
11/05/2020,12:43:43,117.270813,117.270813,0.10%
11/05/2020,12:43:44,117.270813,117.270813,0.10%
11/05/2020,12:43:45,117.270813,117.270813,0.10%
11/05/2020,12:43:46,117.340385,117.340385,0.10%
11/05/2020,12:43:47,117.270813,117.270813,0.10%
11/05/2020,12:43:48,117.270813,117.270813,0.10%
11/05/2020,12:43:49,117.270813,117.270813,0.10%
11/05/2020,12:43:50,117.270813,117.270813,0.10%
11/05/2020,12:43:51,117.340385,117.340385,0.10%
11/05/2020,12:43:52,117.340385,117.340385,0.10%
11/05/2020,12:43:53,117.340385,117.340385,0.10%
11/05/2020,12:43:54,117.270813,117.270813,0.10%
11/05/2020,12:43:55,117.270813,117.270813,0.10%
11/05/2020,12:43:56,116.922951,116.922951,0.10%
11/05/2020,12:43:57,117.340385,117.340385,0.10%
11/05/2020,12:43:58,117.270813,117.270813,0.10%
11/05/2020,12:43:59,117.270813,117.270813,0.10%
11/05/2020,12:44:00,117.270813,117.270813,0.10%
11/05/2020,12:44:01,117.270813,117.270813,0.10%
11/05/2020,12:44:02,117.340385,117.340385,0.10%
11/05/2020,12:44:03,117.336807,117.336807,0.10%
11/05/2020,12:44:04,117.270813,117.270813,0.10%
11/05/2020,12:44:05,117.270813,117.270813,0.10%
11/05/2020,12:44:06,117.267235,117.267235,0.10%
11/05/2020,12:44:07,117.270813,117.270813,0.10%
11/05/2020,12:44:08,117.340385,117.340385,0.10%
11/05/2020,12:44:09,117.270813,117.270813,0.10%
11/05/2020,12:44:10,117.201241,117.201241,0.10%
11/05/2020,12:44:11,117.270813,117.270813,0.10%
11/05/2020,12:44:12,117.267235,117.267235,0.10%
11/05/2020,12:44:13,117.340385,117.340385,0.10%
11/05/2020,12:44:14,117.267235,117.267235,0.10%
11/05/2020,12:44:15,117.270813,117.270813,0.10%
11/05/2020,12:44:16,117.270813,117.270813,0.10%
11/05/2020,12:44:17,117.270813,117.270813,0.10%
11/05/2020,12:44:18,117.270813,117.270813,0.10%
11/05/2020,12:44:19,117.270813,117.270813,0.10%
11/05/2020,12:44:20,117.197662,117.197662,0.10%
11/05/2020,12:44:21,117.201241,117.201241,0.10%
11/05/2020,12:44:22,117.270813,117.270813,0.10%
11/05/2020,12:44:23,116.853386,116.853386,0.10%
11/05/2020,12:44:24,117.267235,117.267235,0.10%
11/05/2020,12:44:25,117.267235,117.267235,0.10%
11/05/2020,12:44:26,117.197662,117.197662,0.10%
11/05/2020,12:44:27,117.267235,117.267235,0.10%
11/05/2020,12:44:28,117.267235,117.267235,0.10%
11/05/2020,12:44:29,117.267235,117.267235,0.10%
11/05/2020,12:44:30,117.201241,117.201241,0.10%
11/05/2020,12:44:31,117.197662,117.197662,0.10%
11/05/2020,12:44:32,117.197662,117.197662,0.10%
11/05/2020,12:44:33,117.270813,117.270813,0.10%
11/05/2020,12:44:34,117.270813,117.270813,0.10%
11/05/2020,12:44:35,117.270813,117.270813,0.10%
11/05/2020,12:44:36,117.131668,117.131668,0.10%
11/05/2020,12:44:37,117.197662,117.197662,0.10%
11/05/2020,12:44:38,117.267235,117.267235,0.10%
11/05/2020,12:44:39,117.267235,117.267235,0.10%
11/05/2020,12:44:40,117.270813,117.270813,0.10%
11/05/2020,12:44:41,117.201241,117.201241,0.10%
11/05/2020,12:44:42,117.270813,117.270813,0.10%
11/05/2020,12:44:43,116.853386,116.853386,0.10%
11/05/2020,12:44:44,117.270813,117.270813,0.10%
11/05/2020,12:44:45,117.197662,117.197662,0.10%
11/05/2020,12:44:46,117.131668,117.131668,0.10%
11/05/2020,12:44:47,117.201241,117.201241,0.10%
11/05/2020,12:44:48,117.197662,117.197662,0.10%
11/05/2020,12:44:49,117.197662,117.197662,0.10%
11/05/2020,12:44:50,117.12809,117.12809,0.10%
11/05/2020,12:44:51,117.131668,117.131668,0.10%
11/05/2020,12:44:52,117.12809,117.12809,0.10%
11/05/2020,12:44:53,117.12809,117.12809,0.10%
11/05/2020,12:44:54,117.12809,117.12809,0.10%
11/05/2020,12:44:55,117.062096,117.062096,0.10%
11/05/2020,12:44:56,117.058517,117.058517,0.10%
11/05/2020,12:44:57,117.12809,117.12809,0.10%
11/05/2020,12:44:58,117.197662,117.197662,0.10%
11/05/2020,12:44:59,117.12809,117.12809,0.10%
11/05/2020,12:45:00,117.058517,117.058517,0.10%
11/05/2020,12:45:01,117.058517,117.058517,0.10%
11/05/2020,12:45:02,117.058517,117.058517,0.10%
11/05/2020,12:45:03,117.12809,117.12809,0.10%
11/05/2020,12:45:04,117.12809,117.12809,0.10%
11/05/2020,12:45:05,117.12809,117.12809,0.10%
11/05/2020,12:45:06,117.12809,117.12809,0.10%
11/05/2020,12:45:07,117.058517,117.058517,0.10%
11/05/2020,12:45:08,117.058517,117.058517,0.10%
11/05/2020,12:45:09,117.12809,117.12809,0.10%
11/05/2020,12:45:10,117.12809,117.12809,0.10%
11/05/2020,12:45:11,117.062096,117.062096,0.10%
11/05/2020,12:45:12,117.058517,117.058517,0.10%
11/05/2020,12:45:13,117.058517,117.058517,0.10%
11/05/2020,12:45:14,117.058517,117.058517,0.10%
11/05/2020,12:45:15,117.058517,117.058517,0.10%
11/05/2020,12:45:16,117.058517,117.058517,0.10%
11/05/2020,12:45:17,117.058517,117.058517,0.10%
11/05/2020,12:45:18,117.058517,117.058517,0.10%
11/05/2020,12:45:19,117.058517,117.058517,0.10%
11/05/2020,12:45:20,117.12809,117.12809,0.10%
11/05/2020,12:45:21,117.12809,117.12809,0.10%
11/05/2020,12:45:22,117.12809,117.12809,0.10%
11/05/2020,12:45:23,117.058517,117.058517,0.10%
11/05/2020,12:45:24,117.058517,117.058517,0.10%
11/05/2020,12:45:25,117.058517,117.058517,0.10%
11/05/2020,12:45:26,117.12809,117.12809,0.10%
11/05/2020,12:45:27,117.12809,117.12809,0.10%
11/05/2020,12:45:28,117.058517,117.058517,0.10%
11/05/2020,12:45:29,117.475952,117.475952,0.10%
11/05/2020,12:45:30,117.058517,117.058517,0.10%
11/05/2020,12:45:31,117.12809,117.12809,0.10%
11/05/2020,12:45:32,117.058517,117.058517,0.10%
11/05/2020,12:45:33,117.058517,117.058517,0.10%
11/05/2020,12:45:34,117.058517,117.058517,0.10%
11/05/2020,12:45:35,117.12809,117.12809,0.10%
11/05/2020,12:45:36,117.058517,117.058517,0.10%
11/05/2020,12:45:37,117.12809,117.12809,0.10%
11/05/2020,12:45:38,117.058517,117.058517,0.10%
11/05/2020,12:45:39,117.12809,117.12809,0.10%
11/05/2020,12:45:40,117.12809,117.12809,0.10%
11/05/2020,12:45:41,117.12809,117.12809,0.10%
11/05/2020,12:45:42,117.12809,117.12809,0.10%
11/05/2020,12:45:43,117.058517,117.058517,0.10%
11/05/2020,12:45:44,117.12809,117.12809,0.10%
11/05/2020,12:45:45,117.12809,117.12809,0.10%
11/05/2020,12:45:46,117.058517,117.058517,0.10%
11/05/2020,12:45:47,117.058517,117.058517,0.10%
11/05/2020,12:45:48,117.12809,117.12809,0.10%
11/05/2020,12:45:49,117.12809,117.12809,0.10%
11/05/2020,12:45:50,117.12809,117.12809,0.10%
11/05/2020,12:45:51,117.058517,117.058517,0.10%
11/05/2020,12:45:52,117.058517,117.058517,0.10%
11/05/2020,12:45:53,117.12809,117.12809,0.10%
11/05/2020,12:45:54,117.12809,117.12809,0.10%
11/05/2020,12:45:55,117.12809,117.12809,0.10%
11/05/2020,12:45:56,117.058517,117.058517,0.10%
11/05/2020,12:45:57,117.12809,117.12809,0.10%
11/05/2020,12:45:58,117.197662,117.197662,0.10%
11/05/2020,12:45:59,117.12809,117.12809,0.10%
11/05/2020,12:46:00,117.058517,117.058517,0.10%
11/05/2020,12:46:01,117.058517,117.058517,0.10%
11/05/2020,12:46:02,117.12809,117.12809,0.10%
11/05/2020,12:46:03,117.197662,117.197662,0.10%
11/05/2020,12:46:04,117.058517,117.058517,0.10%
11/05/2020,12:46:05,117.058517,117.058517,0.10%
11/05/2020,12:46:06,117.12809,117.12809,0.10%
11/05/2020,12:46:07,117.12809,117.12809,0.10%
11/05/2020,12:46:08,117.058517,117.058517,0.10%
11/05/2020,12:46:09,116.988945,116.988945,0.10%
11/05/2020,12:46:10,117.058517,117.058517,0.10%
11/05/2020,12:46:11,117.12809,117.12809,0.10%
11/05/2020,12:46:12,117.058517,117.058517,0.10%
11/05/2020,12:46:13,117.058517,117.058517,0.10%
11/05/2020,12:46:14,117.058517,117.058517,0.10%
11/05/2020,12:46:15,117.12809,117.12809,0.10%
11/05/2020,12:46:16,117.12809,117.12809,0.10%
11/05/2020,12:46:17,117.058517,117.058517,0.10%
11/05/2020,12:46:18,117.058517,117.058517,0.10%
11/05/2020,12:46:19,116.988945,116.988945,0.10%
11/05/2020,12:46:20,117.058517,117.058517,0.10%
11/05/2020,12:46:21,117.058517,117.058517,0.10%
11/05/2020,12:46:22,117.058517,117.058517,0.10%
11/05/2020,12:46:23,117.058517,117.058517,0.10%
11/05/2020,12:46:24,116.710663,116.710663,0.10%
11/05/2020,12:46:25,117.12809,117.12809,0.10%
11/05/2020,12:46:26,117.058517,117.058517,0.10%
11/05/2020,12:46:27,116.988945,116.988945,0.10%
11/05/2020,12:46:28,117.058517,117.058517,0.10%
11/05/2020,12:46:29,116.64109,116.64109,0.10%
11/05/2020,12:46:30,117.12809,117.12809,0.10%
11/05/2020,12:46:31,117.058517,117.058517,0.10%
11/05/2020,12:46:32,116.988945,116.988945,0.10%
11/05/2020,12:46:33,117.058517,117.058517,0.10%
11/05/2020,12:46:34,117.058517,117.058517,0.10%
11/05/2020,12:46:35,117.12809,117.12809,0.10%
11/05/2020,12:46:36,117.058517,117.058517,0.10%
11/05/2020,12:46:37,116.988945,116.988945,0.10%
11/05/2020,12:46:38,116.64109,116.64109,0.10%
11/05/2020,12:46:39,117.12809,117.12809,0.10%
11/05/2020,12:46:40,117.12809,117.12809,0.10%
11/05/2020,12:46:41,117.058517,117.058517,0.10%
11/05/2020,12:46:42,117.058517,117.058517,0.10%
11/05/2020,12:46:43,117.058517,117.058517,0.10%
11/05/2020,12:46:44,117.12809,117.12809,0.10%
11/05/2020,12:46:45,117.12809,117.12809,0.10%
11/05/2020,12:46:46,116.988945,116.988945,0.10%
11/05/2020,12:46:47,116.988945,116.988945,0.10%
11/05/2020,12:46:48,117.058517,117.058517,0.10%
11/05/2020,12:46:49,117.058517,117.058517,0.10%
11/05/2020,12:46:50,117.058517,117.058517,0.10%
11/05/2020,12:46:51,116.988945,116.988945,0.10%
11/05/2020,12:46:52,116.988945,116.988945,0.10%
11/05/2020,12:46:53,117.12809,117.12809,0.10%
11/05/2020,12:46:54,117.058517,117.058517,0.10%
11/05/2020,12:46:55,116.988945,116.988945,0.10%
11/05/2020,12:46:56,116.988945,116.988945,0.10%
11/05/2020,12:46:57,117.058517,117.058517,0.10%
11/05/2020,12:46:58,117.058517,117.058517,0.10%
11/05/2020,12:46:59,117.058517,117.058517,0.10%
11/05/2020,12:47:00,116.988945,116.988945,0.10%
11/05/2020,12:47:01,116.988945,116.988945,0.10%
11/05/2020,12:47:02,117.058517,117.058517,0.10%
11/05/2020,12:47:03,116.988945,116.988945,0.10%
11/05/2020,12:47:04,116.988945,116.988945,0.10%
11/05/2020,12:47:05,116.988945,116.988945,0.10%
11/05/2020,12:47:06,116.988945,116.988945,0.10%
11/05/2020,12:47:07,117.058517,117.058517,0.10%
11/05/2020,12:47:08,116.919373,116.919373,0.10%
11/05/2020,12:47:09,116.919373,116.919373,0.10%
11/05/2020,12:47:10,116.988945,116.988945,0.10%
11/05/2020,12:47:11,116.988945,116.988945,0.10%
11/05/2020,12:47:12,116.988945,116.988945,0.10%
11/05/2020,12:47:13,116.988945,116.988945,0.10%
11/05/2020,12:47:14,116.988945,116.988945,0.10%
11/05/2020,12:47:15,117.058517,117.058517,0.10%
11/05/2020,12:47:16,116.988945,116.988945,0.10%
11/05/2020,12:47:17,116.988945,116.988945,0.10%
11/05/2020,12:47:18,116.919373,116.919373,0.10%
11/05/2020,12:47:19,116.988945,116.988945,0.10%
11/05/2020,12:47:20,116.988945,116.988945,0.10%
11/05/2020,12:47:21,116.988945,116.988945,0.10%
11/05/2020,12:47:22,116.988945,116.988945,0.10%
11/05/2020,12:47:23,116.919373,116.919373,0.10%
11/05/2020,12:47:24,116.988945,116.988945,0.10%
11/05/2020,12:47:25,117.058517,117.058517,0.10%
11/05/2020,12:47:26,116.988945,116.988945,0.10%
11/05/2020,12:47:27,116.919373,116.919373,0.10%
11/05/2020,12:47:28,116.988945,116.988945,0.10%
11/05/2020,12:47:29,117.058517,117.058517,0.10%
11/05/2020,12:47:30,116.988945,116.988945,0.10%
11/05/2020,12:47:31,116.919373,116.919373,0.10%
11/05/2020,12:47:32,116.988945,116.988945,0.10%
11/05/2020,12:47:33,116.988945,116.988945,0.10%
11/05/2020,12:47:34,116.988945,116.988945,0.10%
11/05/2020,12:47:35,116.919373,116.919373,0.10%
11/05/2020,12:47:36,116.919373,116.919373,0.10%
11/05/2020,12:47:37,116.988945,116.988945,0.10%
11/05/2020,12:47:38,116.919373,116.919373,0.10%
11/05/2020,12:47:39,116.919373,116.919373,0.10%
11/05/2020,12:47:40,116.988945,116.988945,0.10%
11/05/2020,12:47:41,116.988945,116.988945,0.10%
11/05/2020,12:47:42,116.919373,116.919373,0.10%
11/05/2020,12:47:43,116.919373,116.919373,0.10%
11/05/2020,12:47:44,116.571518,116.571518,0.10%
11/05/2020,12:47:45,116.988945,116.988945,0.10%
11/05/2020,12:47:46,116.919373,116.919373,0.10%
11/05/2020,12:47:47,116.919373,116.919373,0.10%
11/05/2020,12:47:48,116.988945,116.988945,0.10%
11/05/2020,12:47:49,116.919373,116.919373,0.10%
11/05/2020,12:47:50,116.919373,116.919373,0.10%
11/05/2020,12:47:51,116.919373,116.919373,0.10%
11/05/2020,12:47:52,117.058517,117.058517,0.10%
11/05/2020,12:47:53,116.919373,116.919373,0.10%
11/05/2020,12:47:54,116.919373,116.919373,0.10%
11/05/2020,12:47:55,116.919373,116.919373,0.10%
11/05/2020,12:47:56,116.988945,116.988945,0.10%
11/05/2020,12:47:57,116.919373,116.919373,0.10%
11/05/2020,12:47:58,116.849808,116.849808,0.10%
11/05/2020,12:47:59,116.988945,116.988945,0.10%
11/05/2020,12:48:00,116.988945,116.988945,0.10%
11/05/2020,12:48:01,116.919373,116.919373,0.10%
11/05/2020,12:48:02,116.919373,116.919373,0.10%
11/05/2020,12:48:03,116.988945,116.988945,0.10%
11/05/2020,12:48:04,116.919373,116.919373,0.10%
11/05/2020,12:48:05,116.919373,116.919373,0.10%
11/05/2020,12:48:06,116.988945,116.988945,0.10%
11/05/2020,12:48:07,116.988945,116.988945,0.10%
11/05/2020,12:48:08,116.919373,116.919373,0.10%
11/05/2020,12:48:09,116.919373,116.919373,0.10%
11/05/2020,12:48:10,116.988945,116.988945,0.10%
11/05/2020,12:48:11,116.919373,116.919373,0.10%
11/05/2020,12:48:12,116.849808,116.849808,0.10%
11/05/2020,12:48:13,116.988945,116.988945,0.10%
11/05/2020,12:48:14,116.988945,116.988945,0.10%
11/05/2020,12:48:15,116.919373,116.919373,0.10%
11/05/2020,12:48:16,116.849808,116.849808,0.10%
11/05/2020,12:48:17,116.988945,116.988945,0.10%
11/05/2020,12:48:18,116.988945,116.988945,0.10%
11/05/2020,12:48:19,116.849808,116.849808,0.10%
11/05/2020,12:48:20,116.919373,116.919373,0.10%
11/05/2020,12:48:21,116.988945,116.988945,0.10%
11/05/2020,12:48:22,116.919373,116.919373,0.10%
11/05/2020,12:48:23,116.849808,116.849808,0.10%
11/05/2020,12:48:24,116.919373,116.919373,0.10%
11/05/2020,12:48:25,116.988945,116.988945,0.10%
11/05/2020,12:48:26,116.919373,116.919373,0.10%
11/05/2020,12:48:27,116.849808,116.849808,0.10%
11/05/2020,12:48:28,116.988945,116.988945,0.10%
11/05/2020,12:48:29,116.988945,116.988945,0.10%
11/05/2020,12:48:30,116.919373,116.919373,0.10%
11/05/2020,12:48:31,116.919373,116.919373,0.10%
11/05/2020,12:48:32,116.988945,116.988945,0.10%
11/05/2020,12:48:33,116.919373,116.919373,0.10%
11/05/2020,12:48:34,116.849808,116.849808,0.10%
11/05/2020,12:48:35,116.919373,116.919373,0.10%
11/05/2020,12:48:36,116.985329,116.985329,0.10%
11/05/2020,12:48:37,116.780235,116.780235,0.10%
11/05/2020,12:48:38,116.915756,116.915756,0.10%
11/05/2020,12:48:39,116.988945,116.988945,0.10%
11/05/2020,12:48:40,116.915756,116.915756,0.10%
11/05/2020,12:48:41,116.919373,116.919373,0.10%
11/05/2020,12:48:42,116.988945,116.988945,0.10%
11/05/2020,12:48:43,116.919373,116.919373,0.10%
11/05/2020,12:48:44,116.849808,116.849808,0.10%
11/05/2020,12:48:45,116.915756,116.915756,0.10%
11/05/2020,12:48:46,116.915756,116.915756,0.10%
11/05/2020,12:48:47,116.849808,116.849808,0.10%
11/05/2020,12:48:48,116.919373,116.919373,0.10%
11/05/2020,12:48:49,116.919373,116.919373,0.10%
11/05/2020,12:48:50,116.846191,116.846191,0.10%
11/05/2020,12:48:51,116.919373,116.919373,0.10%
11/05/2020,12:48:52,116.919373,116.919373,0.10%
11/05/2020,12:48:53,116.849808,116.849808,0.10%
11/05/2020,12:48:54,116.846191,116.846191,0.10%
11/05/2020,12:48:55,116.919373,116.919373,0.10%
11/05/2020,12:48:56,116.846191,116.846191,0.10%
11/05/2020,12:48:57,116.846191,116.846191,0.10%
11/05/2020,12:48:58,116.915756,116.915756,0.10%
11/05/2020,12:48:59,116.846191,116.846191,0.10%
11/05/2020,12:49:00,116.776619,116.776619,0.10%
11/05/2020,12:49:01,116.915756,116.915756,0.10%
11/05/2020,12:49:02,116.849808,116.849808,0.10%
11/05/2020,12:49:03,116.776619,116.776619,0.10%
11/05/2020,12:49:04,116.846191,116.846191,0.10%
11/05/2020,12:49:05,116.846191,116.846191,0.10%
11/05/2020,12:49:06,116.776619,116.776619,0.10%
11/05/2020,12:49:07,116.776619,116.776619,0.10%
11/05/2020,12:49:08,116.846191,116.846191,0.10%
11/05/2020,12:49:09,116.776619,116.776619,0.10%
11/05/2020,12:49:10,116.776619,116.776619,0.10%
11/05/2020,12:49:11,116.846191,116.846191,0.10%
11/05/2020,12:49:12,116.707047,116.707047,0.10%
